Main_Title,Sub_Title,Venue,Fees,Date
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",22 - 26 Dec 2025
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Amsterdam - The Netherlands,"$ 5,950",13 - 17 Apr 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",03 - 07 Aug 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",21 - 25 Dec 2026
Operational Safety Management for Oil & Gas Professionals,Continuing Safe Operations,Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Operational Safety Management for Oil & Gas Professionals,Continuing Safe Operations,Kigali - Rwanda,"$ 5,950",26 - 30 Jan 2026
Operational Safety Management for Oil & Gas Professionals,Continuing Safe Operations,London - UK,"$ 5,950",04 - 08 May 2026
Operational Safety Management for Oil & Gas Professionals,Continuing Safe Operations,London - UK,"$ 5,950",20 - 24 Jul 2026
Operational Safety Management for Oil & Gas Professionals,Continuing Safe Operations,Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Operational Safety Management for Oil & Gas Professionals,Continuing Safe Operations,Online,"$ 3,950",09 - 13 Mar 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",01 - 05 Dec 2025
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",20 - 24 Jul 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Lisbon - Portugal,"$ 5,950",05 - 09 Oct 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$ 3,950",01 - 05 Dec 2025
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$ 3,950",20 - 24 Jul 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$ 3,950",30 Nov - 04 Dec 2026
Prevent Disastrous Decisions,Eliminating Wrong Choices,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Prevent Disastrous Decisions,Eliminating Wrong Choices,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
Prevent Disastrous Decisions,Eliminating Wrong Choices,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",01 - 05 Dec 2025
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",20 - 24 Jul 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Lisbon - Portugal,"$ 5,950",05 - 09 Oct 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$ 3,950",01 - 05 Dec 2025
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$ 3,950",20 - 24 Jul 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$ 3,950",30 Nov - 04 Dec 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,London - UK,"$ 5,950",05 - 09 Oct 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Online,"$ 3,950",22 - 26 Dec 2025
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Online,"$ 3,950",21 - 25 Dec 2026
"Oil Spills and Pollution: Prevention, Response and Recovery",N/A,Kigali - Rwanda,"$ 5,950",17 - 21 Nov 2025
"Oil Spills and Pollution: Prevention, Response and Recovery",N/A,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
"Oil Spills and Pollution: Prevention, Response and Recovery",N/A,London - UK,"$ 5,950",14 - 18 Sep 2026
"Oil Spills and Pollution: Prevention, Response and Recovery",N/A,Kigali - Rwanda,"$ 5,950",16 - 20 Nov 2026
Sustainable Urban Development,Effective Development of Urban Centers in Era of Globalization,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Sustainable Urban Development,Effective Development of Urban Centers in Era of Globalization,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Sustainable Urban Development,Effective Development of Urban Centers in Era of Globalization,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
Sustainable Urban Development,Effective Development of Urban Centers in Era of Globalization,Online,"$ 3,950",10 - 14 Nov 2025
Sustainable Urban Development,Effective Development of Urban Centers in Era of Globalization,Online,"$ 3,950",09 - 13 Nov 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Kuala Lumpur - Malaysia,"$ 5,950",27 - 31 Oct 2025
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dammam - Saudi Arabia,"$ 5,950",17 - 21 Nov 2025
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Al Khobar - Saudi Arabia,"$ 5,950",12 - 16 Jan 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Riyadh - Saudi Arabia,"$ 5,950",30 Mar - 03 Apr 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,London - UK,"$ 5,950",20 - 24 Apr 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Istanbul - Turkey,"$ 5,950",27 - 31 Jul 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Jeddah - Saudi Arabia,"$ 5,950",14 - 18 Sep 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Kuala Lumpur - Malaysia,"$ 5,950",26 - 30 Oct 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dammam - Saudi Arabia,"$ 5,950",16 - 20 Nov 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Major Emergency Response Management,"Planning, Leadership & Communication",Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Major Emergency Response Management,"Planning, Leadership & Communication",London - UK,"$ 5,950",04 - 08 May 2026
Major Emergency Response Management,"Planning, Leadership & Communication",Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Major Emergency Response Management,"Planning, Leadership & Communication",London - UK,"$ 5,950",31 Aug - 04 Sep 2026
Major Emergency Response Management,"Planning, Leadership & Communication",Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,London - UK,"$ 5,950",14 - 18 Sep 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Online,"$ 3,950",27 - 31 Jul 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Online,"$ 3,950",22 - 26 Dec 2025
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Online,"$ 3,950",13 - 17 Apr 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Online,"$ 3,950",21 - 25 Dec 2026
Aerial Surveillance,N/A,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Aerial Surveillance,N/A,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Aerial Surveillance,N/A,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Muscat - Oman,"$ 5,950",05 - 09 Jan 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Abu Dhabi - UAE,"$ 5,950",27 - 31 Jul 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",22 - 26 Dec 2025
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",08 - 12 Jun 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",21 - 25 Dec 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,London - UK,"$ 5,950",14 - 18 Sep 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Online,"$ 3,950",27 - 31 Jul 2026
IMO Model Training Course on ORPC,Level 0 - First Responders,Dubai - UAE,"$ 2,450",22 Dec 2025
IMO Model Training Course on ORPC,Level 0 - First Responders,Dubai - UAE,"$ 2,450",03 Aug 2026
IMO Model Training Course on ORPC,Level 0 - First Responders,Dubai - UAE,"$ 2,450",21 Dec 2026
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Doha - Qatar,"$ 5,950",22 - 26 Dec 2025
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Doha - Qatar,"$ 5,950",21 - 25 Dec 2026
Green Worker,"Mastering Green Work Strategies, Practices, and Competencies",Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
Green Worker,"Mastering Green Work Strategies, Practices, and Competencies",London - UK,"$ 5,950",03 - 07 Aug 2026
Alarm Management,The High Performance of Human Machine Interface,Abu Dhabi - UAE,"$ 5,950",08 - 12 Dec 2025
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",04 - 08 May 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Alarm Management,The High Performance of Human Machine Interface,Abu Dhabi - UAE,"$ 5,950",07 - 11 Dec 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",22 - 26 Dec 2025
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Amsterdam - The Netherlands,"$ 5,950",13 - 17 Apr 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",03 - 07 Aug 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",21 - 25 Dec 2026
Advanced Process HAZOP,Identifying Potential Hazards in Process Systems and Managing Operability Issues,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Advanced Process HAZOP,Identifying Potential Hazards in Process Systems and Managing Operability Issues,London - UK,"$ 5,950",03 - 07 Aug 2026
Advanced Process HAZOP,Identifying Potential Hazards in Process Systems and Managing Operability Issues,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Advanced Process HAZOP,Identifying Potential Hazards in Process Systems and Managing Operability Issues,Online,"$ 3,950",27 - 31 Oct 2025
Advanced Process HAZOP,Identifying Potential Hazards in Process Systems and Managing Operability Issues,Online,"$ 3,950",26 - 30 Oct 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Abu Dhabi - UAE,"$ 5,950",04 - 08 May 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Online,"$ 3,950",23 - 27 Mar 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Online,"$ 3,950",10 - 14 Aug 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,London - UK,"$ 5,950",08 - 12 Jun 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Online,"$ 3,950",03 - 07 Nov 2025
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Online,"$ 3,950",02 - 06 Nov 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Abu Dhabi - UAE,"$ 5,950",04 - 08 May 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Online,"$ 3,950",23 - 27 Mar 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Online,"$ 3,950",10 - 14 Aug 2026
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",04 - 08 May 2026
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Safety Case Development & Application,"Excellence in Safety Case Design, Planning & Execution",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Safety Case Development & Application,"Excellence in Safety Case Design, Planning & Execution",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Safety Case Development & Application,"Excellence in Safety Case Design, Planning & Execution",London - UK,"$ 5,950",10 - 14 Aug 2026
Safety Case Development & Application,"Excellence in Safety Case Design, Planning & Execution",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",10 - 14 Nov 2025
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Rome - Italy,"$ 5,950",24 - 28 Nov 2025
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Istanbul - Turkey,"$ 5,950",15 - 19 Dec 2025
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Barcelona - Spain,"$ 5,950",19 - 23 Jan 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Amsterdam - The Netherlands,"$ 5,950",23 - 27 Mar 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Dubai - UAE,"$ 5,950",18 - 22 May 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Milan - Italy,"$ 5,950",29 Jun - 03 Jul 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",10 - 14 Aug 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",09 - 13 Nov 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Rome - Italy,"$ 5,950",23 - 27 Nov 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Paris - France,"$ 5,950",14 - 18 Dec 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
"Advanced Principles in Ports & Marine Terminals Management, Operations & Safety",N/A,Dubai - UAE,"$ 11,900",18 - 29 May 2026
"Advanced Principles in Ports & Marine Terminals Management, Operations & Safety",N/A,Dubai - UAE,"$ 11,900",10 - 21 Aug 2026
Management Systems Auditor Training,"Quality, Environmental and Health & Safety Auditing",Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
Management Systems Auditor Training,"Quality, Environmental and Health & Safety Auditing",Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
Management Systems Auditor Training,"Quality, Environmental and Health & Safety Auditing",Online,"$ 3,950",17 - 21 Aug 2026
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Stockholm - Sweden,"$ 5,950",17 - 21 Nov 2025
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Dubai - UAE,"$ 5,950",18 - 22 May 2026
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Stockholm - Sweden,"$ 5,950",16 - 20 Nov 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,London - UK,"$ 5,950",17 - 21 Aug 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Online,"$ 3,950",15 - 19 Dec 2025
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Online,"$ 3,950",14 - 18 Dec 2026
Management Systems Auditor Training,"Quality, Environmental and Health & Safety Auditing",Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
Management Systems Auditor Training,"Quality, Environmental and Health & Safety Auditing",Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
Management Systems Auditor Training,"Quality, Environmental and Health & Safety Auditing",Online,"$ 3,950",17 - 21 Aug 2026
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,London - UK,"$ 5,950",12 - 16 Oct 2026
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,Abu Dhabi - UAE,"$ 5,950",10 - 14 Nov 2025
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,London - UK,"$ 5,950",17 - 21 Nov 2025
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,Amsterdam - The Netherlands,"$ 5,950",29 Jun - 03 Jul 2026
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,Abu Dhabi - UAE,"$ 5,950",09 - 13 Nov 2026
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,London - UK,"$ 5,950",16 - 20 Nov 2026
IMO Model Training Course on OPRC: Level 1 - First Responders,N/A,Online,"$ 3,950",06 - 10 Apr 2026
Effective Management of Service Station,N/A,Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
Ground Safety,N/A,Dhahran - Saudi Arabia,"$ 5,950",30 Mar - 03 Apr 2026
Ground Safety,N/A,Dhahran - Saudi Arabia,"$ 5,950",24 - 28 Aug 2026
Advanced Management of Environmental Service,Innovative Approaches to Environmental Service Leadership,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Advanced Management of Environmental Service,Innovative Approaches to Environmental Service Leadership,Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
Advanced Management of Environmental Service,Innovative Approaches to Environmental Service Leadership,London - UK,"$ 5,950",21 - 25 Sep 2026
Environmental Monitoring and Modelling,"Gaining Fundamental Understanding and Skills in Environmental Measurement, Modelling and Monitoring",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Environmental Monitoring and Modelling,"Gaining Fundamental Understanding and Skills in Environmental Measurement, Modelling and Monitoring",Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
Environmental Monitoring and Modelling,"Gaining Fundamental Understanding and Skills in Environmental Measurement, Modelling and Monitoring",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,Abu Dhabi - UAE,"$ 5,950",24 - 28 Aug 2026
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
IMO Model Training Course on OPRC: Level 3 - Senior Managers and Administrators,N/A,Online,"$ 3,950",20 - 24 Apr 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",02 - 06 Mar 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
