Main_Title,Sub_Title,Venue,Fees,Date
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",02 - 06 Feb 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",23 - 27 Mar 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",12 - 16 Oct 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",21 - 25 Dec 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",01 - 05 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",15 - 19 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",22 - 26 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",14 - 18 Dec 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",22 - 26 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",02 - 06 Feb 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",23 - 27 Mar 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",12 - 16 Oct 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",21 - 25 Dec 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",01 - 05 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",15 - 19 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",22 - 26 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",14 - 18 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",22 - 26 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",02 - 06 Feb 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",23 - 27 Mar 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",06 - 10 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",01 - 05 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",12 - 16 Oct 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",21 - 25 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",01 - 05 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",15 - 19 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",22 - 26 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",14 - 18 Dec 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Abu Dhabi - UAE,"$ 5,950",01 - 05 Dec 2025
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Abu Dhabi - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Online,"$ 3,950",22 - 26 Jun 2026
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,Amsterdam - The Netherlands,"$ 5,950",06 - 10 Apr 2026
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,London - UK,"$ 5,950",10 - 14 Aug 2026
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",17 - 21 Nov 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",22 - 26 Dec 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",02 - 06 Feb 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",06 - 10 Apr 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Riyadh - Saudi Arabia,"$ 5,950",04 - 08 May 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",22 - 26 Jun 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",10 - 14 Aug 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",16 - 20 Nov 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",21 - 25 Dec 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",17 - 21 Nov 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",06 - 10 Apr 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",20 - 24 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",17 - 21 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",22 - 26 Dec 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",02 - 06 Feb 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",06 - 10 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Riyadh - Saudi Arabia,"$ 5,950",04 - 08 May 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",22 - 26 Jun 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",10 - 14 Aug 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",16 - 20 Nov 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",21 - 25 Dec 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",17 - 21 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",06 - 10 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",20 - 24 Jul 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",London - UK,"$ 5,950",12 - 16 Jan 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Dubai - UAE,"$ 5,950",11 - 15 May 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Amsterdam - The Netherlands,"$ 5,950",22 - 26 Jun 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Lisbon - Portugal,"$ 5,950",03 - 07 Aug 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",London - UK,"$ 5,950",10 - 14 Aug 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Abu Dhabi - UAE,"$ 5,950",17 - 21 Aug 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Online,"$ 3,950",22 - 26 Jun 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Online,"$ 3,950",19 - 23 Oct 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",22 - 26 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",02 - 06 Feb 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",23 - 27 Mar 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",06 - 10 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",01 - 05 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",12 - 16 Oct 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",21 - 25 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",01 - 05 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",15 - 19 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",22 - 26 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",14 - 18 Dec 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Abu Dhabi - UAE,"$ 5,950",01 - 05 Dec 2025
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Abu Dhabi - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Construction Quality Control on Site,A Practical Approach to Solve Construction Problems,Online,"$ 3,950",22 - 26 Jun 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",London - UK,"$ 5,950",12 - 16 Jan 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Dubai - UAE,"$ 5,950",11 - 15 May 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Amsterdam - The Netherlands,"$ 5,950",22 - 26 Jun 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Lisbon - Portugal,"$ 5,950",03 - 07 Aug 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",London - UK,"$ 5,950",10 - 14 Aug 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Abu Dhabi - UAE,"$ 5,950",17 - 21 Aug 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Online,"$ 3,950",22 - 26 Jun 2026
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Online,"$ 3,950",19 - 23 Oct 2026
Integrated Quality Management Systems (QMS) and Implementing Hazardous Waste Concepts,"Effective Implementation of ISO 9001,14001 and 45001 Standards incorporating Waste Management Principles",Dubai - UAE,"$ 11,900",22 Jun - 03 Jul 2026
Integrated Quality Management Systems (QMS) and Implementing Hazardous Waste Concepts,"Effective Implementation of ISO 9001,14001 and 45001 Standards incorporating Waste Management Principles",Dubai - UAE,"$ 11,900",12 - 23 Oct 2026
Integrated Quality Management Systems (QMS) and Implementing Hazardous Waste Concepts,"Effective Implementation of ISO 9001,14001 and 45001 Standards incorporating Waste Management Principles",Online,"$ 7,900",12 - 23 Oct 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Paris - France,"$ 5,950",22 - 26 Dec 2025
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",London - UK,"$ 5,950",26 - 30 Oct 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Madrid - Spain,"$ 5,950",23 - 27 Nov 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Paris - France,"$ 5,950",21 - 25 Dec 2026
Lean Thinking,The Philosophy of Increasing Efficiency and Improving Customer Value,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Lean Thinking,The Philosophy of Increasing Efficiency and Improving Customer Value,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Lean Thinking,The Philosophy of Increasing Efficiency and Improving Customer Value,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Lean Thinking,The Philosophy of Increasing Efficiency and Improving Customer Value,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Thinking,The Philosophy of Increasing Efficiency and Improving Customer Value,Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
Lean Thinking,The Philosophy of Increasing Efficiency and Improving Customer Value,Amsterdam - The Netherlands,"$ 5,950",31 Aug - 04 Sep 2026
Lean Thinking,The Philosophy of Increasing Efficiency and Improving Customer Value,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",10 - 14 Nov 2025
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",23 - 27 Mar 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",09 - 13 Nov 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",London - UK,"$ 5,950",08 - 12 Dec 2025
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
