Main_Title,Sub_Title,Venue,Fees,Date
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Singapore City - Singapore,"$ 5,950",22 - 26 Dec 2025
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",London - UK,"$ 5,950",13 - 17 Jul 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",London - UK,"$ 5,950",31 Aug - 04 Sep 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Singapore City - Singapore,"$ 5,950",21 - 25 Dec 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$ 3,950",30 Mar - 03 Apr 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$ 3,950",13 - 17 Jul 2026
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",22 - 26 Dec 2025
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",02 - 06 Feb 2026
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",07 - 11 Sep 2026
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",21 - 25 Dec 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Amsterdam - The Netherlands,"$ 5,950",02 - 06 Feb 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,London - UK,"$ 5,950",27 - 31 Jul 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Riyadh - Saudi Arabia,"$ 5,950",12 - 16 Oct 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Online,"$ 3,950",14 - 18 Sep 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",08 - 12 Dec 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",23 - 27 Mar 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Riyadh - Saudi Arabia,"$ 5,950",15 - 19 Jun 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",27 - 31 Jul 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Amsterdam - The Netherlands,"$ 5,950",28 Sep - 02 Oct 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",07 - 11 Dec 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",17 - 21 Nov 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",08 - 12 Dec 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",27 - 31 Jul 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",07 - 11 Dec 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Barcelona - Spain,"$ 5,950",05 - 09 Oct 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",23 - 27 Mar 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",30 Nov - 04 Dec 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Advanced Logistics and Contract Management in the Oil and Gas Industry,Strategies for Transportation Optimization and Contract Compliance,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Advanced Logistics and Contract Management in the Oil and Gas Industry,Strategies for Transportation Optimization and Contract Compliance,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Logistics and Contract Management in the Oil and Gas Industry,Strategies for Transportation Optimization and Contract Compliance,Kuala Lumpur - Malaysia,"$ 5,950",27 - 31 Jul 2026
Advanced Logistics and Contract Management in the Oil and Gas Industry,Strategies for Transportation Optimization and Contract Compliance,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Advanced Logistics and Contract Management in the Oil and Gas Industry,Strategies for Transportation Optimization and Contract Compliance,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Supply Chain Risk Management,How to Manage Operational and Disruptive Risks and Tame the Uncertainty in Supply Chain,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Supply Chain Risk Management,How to Manage Operational and Disruptive Risks and Tame the Uncertainty in Supply Chain,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Supply Chain Risk Management,How to Manage Operational and Disruptive Risks and Tame the Uncertainty in Supply Chain,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",24 - 28 Nov 2025
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",25 - 29 May 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Abu Dhabi - UAE,"$ 5,950",01 - 05 Jun 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Barcelona - Spain,"$ 5,950",24 - 28 Aug 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",23 - 27 Nov 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Online,"$ 3,950",08 - 12 Jun 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Online,"$ 3,950",12 - 16 Oct 2026
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,London - UK,"$ 11,900",24 Nov - 05 Dec 2025
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,London - UK,"$ 11,900",29 Dec - 09 Jan 2026
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,London - UK,"$ 11,900",25 May - 05 Jun 2026
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,Barcelona - Spain,"$ 11,900",24 Aug - 04 Sep 2026
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,Dubai - UAE,"$ 11,900",12 - 23 Oct 2026
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,London - UK,"$ 11,900",23 Nov - 04 Dec 2026
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,London - UK,"$ 11,900",28 Dec - 08 Jan 2027
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,London - UK,"$ 5,950",01 - 05 Dec 2025
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,London - UK,"$ 5,950",05 - 09 Jan 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Riyadh - Saudi Arabia,"$ 5,950",11 - 15 May 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,London - UK,"$ 5,950",01 - 05 Jun 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Barcelona - Spain,"$ 5,950",31 Aug - 04 Sep 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Riyadh - Saudi Arabia,"$ 5,950",07 - 11 Sep 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,London - UK,"$ 5,950",04 - 08 Jan 2027
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Online,"$ 3,950",01 - 05 Jun 2026
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Online,"$ 3,950",19 - 23 Oct 2026
Advanced Warehouse Management in the Oil & Gas Industry,N/A,Dubai - UAE,"$ 3,900",24 - 26 Nov 2025
Advanced Warehouse Management in the Oil & Gas Industry,N/A,Dubai - UAE,"$ 3,950",12 - 14 Jan 2026
Advanced Warehouse Management in the Oil & Gas Industry,N/A,Kigali - Rwanda,"$ 3,950",30 Mar - 01 Apr 2026
Advanced Warehouse Management in the Oil & Gas Industry,N/A,Abu Dhabi - UAE,"$ 3,950",03 - 05 Aug 2026
Advanced Warehouse Management in the Oil & Gas Industry,N/A,London - UK,"$ 3,950",12 - 14 Oct 2026
Advanced Warehouse Management in the Oil & Gas Industry,N/A,Dubai - UAE,"$ 3,950",23 - 25 Nov 2026
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Abu Dhabi - UAE,"$ 5,950",27 - 31 Oct 2025
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Abu Dhabi - UAE,"$ 5,950",26 - 30 Oct 2026
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Online,"$ 3,950",12 - 16 Jan 2026
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Online,"$ 3,950",15 - 19 Jun 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Procurement Management Professional,N/A,London - UK,"$ 5,950",01 - 05 Dec 2025
Procurement Management Professional,N/A,Dubai - UAE,"$ 5,950",13 - 17 Apr 2026
Procurement Management Professional,N/A,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Procurement Management Professional,N/A,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Procurement Management Professional,N/A,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Procurement Management Professional,N/A,Online,"$ 3,950",01 - 05 Dec 2025
Procurement Management Professional,N/A,Online,"$ 3,950",19 - 23 Jan 2026
Procurement Management Professional,N/A,Online,"$ 3,950",31 Aug - 04 Sep 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali - Rwanda,"$ 5,950",26 - 30 Jan 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London - UK,"$ 5,950",13 - 17 Apr 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali - Rwanda,"$ 5,950",22 - 26 Jun 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Cairo - Egypt,"$ 5,950",10 - 14 Aug 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Online,"$ 3,950",28 Sep - 02 Oct 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Amsterdam - The Netherlands,"$ 5,950",08 - 12 Dec 2025
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,London - UK,"$ 5,950",18 - 22 May 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Amsterdam - The Netherlands,"$ 5,950",07 - 11 Dec 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Online,"$ 3,950",08 - 12 Dec 2025
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Online,"$ 3,950",07 - 11 Dec 2026
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Vienna - Austria,"$ 5,950",17 - 21 Aug 2026
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Online,"$ 3,950",03 - 07 Nov 2025
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Online,"$ 3,950",15 - 19 Jun 2026
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Online,"$ 3,950",02 - 06 Nov 2026
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",22 - 26 Dec 2025
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",02 - 06 Feb 2026
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",07 - 11 Sep 2026
