Main_Title,Sub_Title,Venue,Fees,Date,Links
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Abu Dhabi,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/strategic-essentials-for-energy-industry
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Stockholm,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/low-carbon-development
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Sustainable Maintenance,Strategies for Integrating Sustainability into Maintenance Practices,Amsterdam,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/sustainable-maintenance
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/environmental-social-impact-assessment
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,London,"$5,950",23 - 27 Nov 2026,https://glomacs.com/training-course/strategic-community-relations
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai,"$5,950",23 - 27 Nov 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,London,"$5,950",23 - 27 Nov 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$3,950",23 - 27 Nov 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Circular Economy for Sustainable Built Environment,Bringing Circularity to Build Environment and Make It,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/circular-economy-for-sustainable-built-environment
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/the-complete-net-zero-emission
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/esg-and-sustainability-masterclass
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/stakeholder-engagement-management-course
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$3,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/the-complete-net-zero-emission
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$3,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/esg-and-sustainability-masterclass
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/carbon-management-ghg-footprinting-net-zero-emission
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/sustainable-leadership
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/corporate-social-responsibility
Navigating ESG Challenges through Leadership Sustainability,Building Resilient Businesses for a Better Future,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/navigating-esg-challenges-through-leadership-sustainability
Sustainable Finance & Leadership,,London,"$11,900",30 Nov - 11 Dec 2026,https://glomacs.com/training-course/sustainable-finance-leadership
Sustainable Finance,A New Perspective on Value Creation for Organisations and their Stakeholders,London,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/sustainable-finance
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Amsterdam,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/managing-project-stakeholders
Sustainable Banking,A Comprehensive Transition to Sustainable Business Operations,Online,"$3,950",07 - 11 Dec 2026,https://glomacs.com/training-course/sustainable-banking
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Amsterdam,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/sustainable-procurement
Waste Management and Circular Economy,Contemporary Approach and New Trends,London,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/waste-management-and-circular-economy
Sustainable Development Goals (SDGs) for Business,Achieving a Better Future for the World,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/sustainable-development-goals-sgds-business
Advanced Corporate Social Responsibility (CSR),Strategic CSR for Sustainable Business Excellence,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/advanced-corporate-social-responsibility-csr
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Online,"$3,950",07 - 11 Dec 2026,https://glomacs.com/training-course/sustainable-procurement
Sustainable Banking,A Comprehensive Transition to Sustainable Business Operations,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/sustainable-banking
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/environmental-social-impact-assessment
Sustainability and Carbon Accounting Masterclass,Enabling Inhouse Sustainability Report Generation,London,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/sustainability-and-carbon-accounting-masterclass
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Abu Dhabi,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/managing-project-stakeholders
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Online,"$3,950",14 - 18 Dec 2026,https://glomacs.com/training-course/environmental-social-impact-assessment
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/stakeholder-engagement-management-course
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Online,"$3,950",14 - 18 Dec 2026,https://glomacs.com/training-course/stakeholder-engagement-management-course
Certificate in Blue and Circular Economy,Understanding Sustainable Practices for a Blue and Circular Economy,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/certificate-in-blue-and-circular-economy
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/energy-climate-change
Advanced Stakeholder Management,Engaging Key Stakeholders and Managing Their Expectations,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/advanced-stakeholder-management
Sustainable Construction Management,Practical Sustainable Projects,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/sustainable-construction-management
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Navigating ESG Challenges through Leadership Sustainability,Building Resilient Businesses for a Better Future,Dubai,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/navigating-esg-challenges-through-leadership-sustainability
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/climate-change-economics-governance
Certificate in Blue and Circular Economy,Understanding Sustainable Practices for a Blue and Circular Economy,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/certificate-in-blue-and-circular-economy
Advanced Stakeholder Management,Engaging Key Stakeholders and Managing Their Expectations,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/advanced-stakeholder-management
Sustainable Construction Management,Practical Sustainable Projects,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/sustainable-construction-management
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Sustainability Leadership in the Process Industries,Driving Sustainable Growth and Innovation in Industrial Operations,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/sustainability-leadership-in-the-process-industries
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/climate-change-economics-governance
Certificate in Blue and Circular Economy,Understanding Sustainable Practices for a Blue and Circular Economy,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/certificate-in-blue-and-circular-economy
Sustainable Construction Management,Practical Sustainable Projects,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/sustainable-construction-management
Sustainable Business Strategy,The Key to a Responsible Organisation,Dubai,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/sustainable-business-strategy
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Amsterdam,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/esg-and-sustainability-masterclass
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Online,"$3,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Online,"$3,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Dubai,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/strategic-community-relations
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/managing-project-stakeholders
Sustainable Development Goals (SDGs) for Business,Achieving a Better Future for the World,London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/sustainable-development-goals-sgds-business
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Online,"$3,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/strategic-community-relations
