Main_Title,Sub_Title,Venue,Fees,Date,Links
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/behavioural-economics
Fundamentals of Life Insurance and Retirement Savings,Protect and Empower the Financial Capacity of People,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/fundamental-of-life-insurance-and-retirement-savings
Leadership Bootcamp for HR Professional,Building Organisational Performance through Effective HR Management,Stockholm,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/leadership-bootcamp-for-hr-professional
Benchmarking : Comparing Your Performance with the Best,Tools and Methodologies for Continuous Quality Improvement,Paris,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/benchmarking-comparing-your-performance-with-the-best
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Barcelona,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/advanced-selection-interviewing-and-recruitment-skills
Risk Management for Human Resources,Effectively Managing Enterprise Risk Across the Organization,London,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/risk-management-for-human-resources
Policy Initiatives to Transform HR,Taking HR to the Next Level,Riyadh,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/policy-initiatives-to-transform-hr
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$3,950",03 - 07 Aug 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Certificate in Sustainable HR,ESG Fundamentals for Human Resource Professionals,London,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/certificate-in-sustainable-hr
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,London,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/artificial-intelligence-ai-driven-talent-management
Transformational Industrial (IR) and Employee Relations (ER),"Labour Management, Workplace Relations, Negotiation & Mediation Skills",Dubai,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/transformational-labour-industrial-relations-workshop
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Paris,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/hr-master-class-on-the-future-changes-in-human-resources
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Istanbul,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/competencies-design-development-and-implementation
Introduction to Artificial Intelligence (AI) in Human Resource Management (HRM),Transforming Human Resource Management through Artificial Intelligence,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/introduction-to-artificial-intelligence-ai-in-human-resource-management-hrm
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Online,"$3,950",10 - 14 Aug 2026,https://glomacs.com/training-course/competencies-design-development-and-implementation
Capacity Building for National Sustainable Development,Developing your Leadership Skills for the Future of your Organisation and your Country,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/capacity-building-for-national-sustainable-development
Train the Trainer,"Planning, Developing, Conducting, and Evaluating Training Activities",Kigali,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/train-the-trainer
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Stockholm,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Train the Trainer (ILM),"Planning , Developing , Conducting & Evaluating Training Activities",Kigali,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/train-the-trainer-ilm
Competency - Based Management,Predicting Future Performance for Organisational Success,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/competency-based-management
People Analytics,Transforming Management with Behavioral Data,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/people-analytics
Essential Facilitation Skills and the Psychology of Groups,Understanding Group Dynamics and Designing Events,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/essential-facilitation-skills-and-the-psychology-of-groups
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Online,"$3,950",17 - 21 Aug 2026,https://glomacs.com/training-course/strategic-talent-management
The Future of HR: Re-engineering the Employee Experience,Best Practices in International Human Resource Management (HRM),Online,"$3,950",17 - 21 Aug 2026,https://glomacs.com/training-course/the-future-of-hr
Linking Training to Organisational Goals,Applying Focused Training Interventions to Deliver Organisational Success,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/linking-training-to-organisational-goals
Learning Agility,A Culture of Life-Long Learning,Budapest,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/learning-agility
Human Resources Development & Personnel Management,Transforming HR for Tomorrow's World,Paris,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/human-resources-development-and-personnel-management
Managing Human Capital,Enhancing Organizational Capabilities,Abu Dhabi,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/managing-human-capital
The Role of Positive Work Ethics in Achieving Organisational Objectives,Achieving Strategic Goals Through Developing a High-Calibre Workforce,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/the-role-of-positive-work-ethics-in-achieving-organisational-objectives
The Future of HR: Re-engineering the Employee Experience,Best Practices in International Human Resource Management (HRM),London,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/the-future-of-hr
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Essentials of Human Resources Management,Core People Management & Administration for the 21st Century,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/essentials-of-human-resources-management
Future of HR & Learning: Re-engineering the Employee and Learning Experience,,London,"$11,900",17 - 28 Aug 2026,https://glomacs.com/training-course/future-of-hr-and-learning
The Oxford HRM & Training Programme,Getting the Best from Your Most Valuable Asset,Paris,"$11,900",17 - 28 Aug 2026,https://glomacs.com/training-course/the-oxford-hrm-and-training-programme
The Future of Learning: Re-engineering the Learning Experience,New Training Methodology and Its Impact on Organizational Success,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/the-future-of-learning
Performance Management,Building an Effective High-Performance Organization,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/performance-management
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/certified-employee-performance-management-professional
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/strategic-talent-management
Energizing People for Performance,Management and Leadership to Maximize People’s Potential,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/energizing-people-for-performance
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Barcelona,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-human-resource-management
Job Evaluation & Analysis,Understanding Reward Management,Dubai,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/job-evaluation-and-analysis
Strategic Competency Mapping for Talent Growth,Align Competency Frameworks with Talent Development Initiatives,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/strategic-competency-mapping-for-talent-growth
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Online,"$3,950",24 - 28 Aug 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-human-resource-management
The Training Analyst,"Improving Learning, Using Data, & Evaluating the Impact of Development",Paris,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/the-training-analyst
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",London,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Agile Change Management,Best Practices and Skills Development in Organizational Change Leadership,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/agile-change-management
Employee Relations and Engagement,Managing Employee Grievances and Disciplinary Procedures with Ethical Integrity,Barcelona,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/employee-relations
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Online,"$3,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
The Future of HR: Re-engineering the Employee Experience,Best Practices in International Human Resource Management (HRM),Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/the-future-of-hr
"Certificate in HR Budgeting, Budget Control and Manpower Management",Strategic Financial Planning and Workforce Optimization for HR Professionals,London,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/certificate-in-hr-budgeting-budget-control-and-manpower-management
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Manama,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategic-talent-management
Key Performance Indicators and Optimisation Workshop,"Setting Goals, Objectives and KPI’s for Sustainable Organizational Success",Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/key-performance-indicators-and-optimisation-workshop
Strategic Competency Mapping for Talent Growth,Align Competency Frameworks with Talent Development Initiatives,Manama,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategic-competency-mapping-for-talent-growth
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Learning Agility,A Culture of Life-Long Learning,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/learning-agility
Leadership Bootcamp for HR Professional,Building Organisational Performance through Effective HR Management,London,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/leadership-bootcamp-for-hr-professional
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-human-resource-management
Creating a Positive Work Culture in Organisations,Leveraging Your Work Climate for Business Success,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/creating-a-positive-work-culture-in-organisations
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,London,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/internal-consultancy-skills-at-work
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,London,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/total-rewards
Advanced Certificate in Employee Relations (ER),"Enhance Communication, Build Strong Stakeholder Relationships, and Resolve Workplace Conflicts",Barcelona,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/advanced-certificate-in-employee-relations-er
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,London,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/behavioural-economics
Corporate & Employee Best Practices,"Company Values, Employee Responsibility and Work Ethics",Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/corporate-employee-best-practices
Certified Strategical Recruitment,Master Strategic Talent Acquisition Techniques to Attract and Retain Top Talent,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/certified-strategical-recruitment
Capacity Building for National Sustainable Development,Developing your Leadership Skills for the Future of your Organisation and your Country,London,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/capacity-building-for-national-sustainable-development
Corporate & Employee Best Practices,"Company Values, Employee Responsibility and Work Ethics",Online,"$3,950",07 - 11 Sep 2026,https://glomacs.com/training-course/corporate-employee-best-practices
Human Resources Development & Personnel Management,Transforming HR for Tomorrow's World,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/human-resources-development-and-personnel-management
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/advanced-selection-interviewing-and-recruitment-skills
HR Management and Analytics,Unlock the Value of Human Capital,Dubai,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/hr-management-and-analytics
Due Diligence: Appraisal and Management of Potential Investors and Partners,Attracting and Sustaining Productive Relationships,London,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/due-diligence-appraisal-and-management-of-potential-investors-and-partners
Succession Planning and Talent / Performance Management,,Dubai,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/succession-planning-and-talent-performance-management
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/the-value-of-positive-workplace-ethics-on-productivity
People Analytics,Transforming Management with Behavioral Data,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/people-analytics
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/the-value-of-positive-workplace-ethics-on-productivity
People Analytics,Transforming Management with Behavioral Data,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/people-analytics
The Competent Manager,Developmental Approach to Effective and Professional Management,Amsterdam,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/the-competent-manager
The Future of Learning for the Energy Industry,"Developing Essential Skills in Learning & Development, Coaching, and Mentoring",Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/the-future-learning-energy-industry
HR Analytics,Using Data to Drive Results,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/hr-analytics
Employee Relations and Engagement,Managing Employee Grievances and Disciplinary Procedures with Ethical Integrity,Amsterdam,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/employee-relations
Performance Management,Building an Effective High-Performance Organization,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/performance-management
Organizational Development in Action,Improving Organizational Effectiveness through Strategic Role Clarity and Structure,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/organizational-development-in-action
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/certified-employee-performance-management-professional
Advanced Compensation and Benefits,Putting Your HR team at the Centre of Your Pay and Rewards Strategy,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/advanced-compensation-and-benefits
The Competent Manager Professional Certificate,Developmental Approach to Effective and Professional Management,Amsterdam,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/cpd-competent-manager-professional-certificate
"Payroll: Preparation, Analysis and Management",Best Practices in Payroll Operation,Amsterdam,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/payroll-preparation-analysis-and-management
The 5-Day MBA in HR,Improving Organisational Effectiveness,Dubai,"$7,500",14 - 18 Sep 2026,https://glomacs.com/training-course/the-5-day-mba-in-hr
Certificate in Behavior Analysis and HR Analytics,Modern Innovations for HRM Professionals,London,"$11,900",14 - 25 Sep 2026,https://glomacs.com/training-course/certificate-in-behavior-analysis-hr-analytics
Human Resource Management for Healthcare Professionals,The Changing Nature of Healthcare Human Resources,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/human-resource-management-for-healthcare-professionals
Retirement Planning,Planning and Preparing for Retirement,Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/retirement-and-employee-investment-planning
Benchmarking : Comparing Your Performance with the Best,Tools and Methodologies for Continuous Quality Improvement,Istanbul,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/benchmarking-comparing-your-performance-with-the-best
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Amsterdam,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Human Resource Management for Healthcare Professionals,The Changing Nature of Healthcare Human Resources,Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/human-resource-management-for-healthcare-professionals
"Workforce Planning, Talent Management and Saudisation",,Jeddah,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/workforce-planning-talent-management-and-saudisation
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,London,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/advanced-selection-interviewing-and-recruitment-skills
Advanced Certificate in Employee Relations (ER),"Enhance Communication, Build Strong Stakeholder Relationships, and Resolve Workplace Conflicts",Amsterdam,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/advanced-certificate-in-employee-relations-er
Retirement Planning,Planning and Preparing for Retirement,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/retirement-and-employee-investment-planning
Best Practices for Managing Union Employees,"Developing Leadership and Management Skills for Workplace Harmony, Collaboration, and Effective Relationship Management",Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/best-practices-for-managing-union-employees
Best Practices for Managing Union Employees,"Developing Leadership and Management Skills for Workplace Harmony, Collaboration, and Effective Relationship Management",Online,"$3,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/best-practices-for-managing-union-employees
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Paris,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Agile Change Management,Best Practices and Skills Development in Organizational Change Leadership,Amsterdam,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/agile-change-management
Maximising Retirement Benefits through Social Security,The Optimal of Contributions and Benefits,London,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/maximising-retirement-benefits-through-social-security
HR Processes Automation & Documentation,Streamlining HR Operations through Digitalisation and Structured Documentation,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-processes-automation-documentation
HR Process Automation & Documentation,Streamlining Human Resources Operations Through Digital Tools and Process Optimization,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-process-automation-documentation
Human Resources Development & Personnel Management,Transforming HR for Tomorrow's World,Amsterdam,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/human-resources-development-and-personnel-management
Streamlining HR Service Workflows for Improved Turnaround Times,Enhancing HR Efficiency and Employee Satisfaction through Process Optimisation,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/streamlining-hr-service-workflows-for-improved-turnaround-times
HR Operations: Building a Customer-Centric HR Service Delivery Model,Transforming HR Functions to Enhance Employee Experience and Organisational Value,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-operations-building-a-customer-centric-hr-service-delivery-model
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Amsterdam,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/the-value-of-positive-workplace-ethics-on-productivity
HR as a Strategic Partner,Managing the Risks of a Changing Workforce,Online,"$3,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-as-a-strategic-partner
HR Analytics,Using Data to Drive Results,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-analytics
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Tokyo,"$6,950",05 - 09 Oct 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-human-resource-management
HR Processes Automation & Documentation,Streamlining HR Operations through Digitalisation and Structured Documentation,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-processes-automation-documentation
HR Process Automation & Documentation,Streamlining Human Resources Operations Through Digital Tools and Process Optimization,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-process-automation-documentation
The Oxford HRM & Training Programme,Getting the Best from Your Most Valuable Asset,Amsterdam,"$11,900",05 - 16 Oct 2026,https://glomacs.com/training-course/the-oxford-hrm-and-training-programme
Recruitment & Selection Workshop,Identifying and Recruiting the Talent which Ensures Organisational Success,Sharm El Sheikh,"$3,950",12 - 14 Oct 2026,https://glomacs.com/training-course/recruitment-selection-workshop
Recruitment & Selection Workshop,Identifying and Recruiting the Talent which Ensures Organisational Success,Online,"$2,950",12 - 14 Oct 2026,https://glomacs.com/training-course/recruitment-selection-workshop
Strategic Competency Mapping for Talent Growth,Align Competency Frameworks with Talent Development Initiatives,Houston,"$7,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategic-competency-mapping-for-talent-growth
Train the Trainer (ILM),"Planning , Developing , Conducting & Evaluating Training Activities",London,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/train-the-trainer-ilm
The Leadership of Inclusion,"Creating an Organisation that Thrives, Performs and Sustains",Nice,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/the-leadership-of-inclusion
The Training Analyst,"Improving Learning, Using Data, & Evaluating the Impact of Development",Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/the-training-analyst
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Strategic Workforce Planning Masterclass,Optimized Talent Management Planning,Los Angeles,"$7,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategic-workforce-planning-masterclass
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Fundamentals of Employee Volunteering Programs,Corporate Social Responsibility,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/fundamentals-of-employee-volunteering-programs
Job Evaluation & Analysis,Understanding Reward Management,London,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/job-evaluation-and-analysis
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Houston,"$7,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategic-talent-management
Train the Trainer,"Planning, Developing, Conducting, and Evaluating Training Activities",London,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/train-the-trainer
Talented Professional Manager,Mastering Key Competencies,Geneva,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/talented-professional-manager
The Training Analyst,"Improving Learning, Using Data, & Evaluating the Impact of Development",Amsterdam,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/the-training-analyst
Job Evaluation & Analysis,Understanding Reward Management,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/job-evaluation-and-analysis
Introduction to Labor Laws and Regulatory Compliance in HR,Understanding Legal Frameworks and Ensuring Compliance in Human Resources,London,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/introduction-to-labor-laws-and-regulatory-compliance-in-hr
Learning Agility,A Culture of Life-Long Learning,London,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/learning-agility
Leadership Bootcamp for HR Professional,Building Organisational Performance through Effective HR Management,Barcelona,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/leadership-bootcamp-for-hr-professional
"Payroll: Preparation, Analysis and Management",Best Practices in Payroll Operation,Online,"$3,950",19 - 23 Oct 2026,https://glomacs.com/training-course/payroll-preparation-analysis-and-management
Pension Fund Investment Strategies,"Pension Fund Investments, Asset Allocation and Private Equity Firms",Online,"$3,950",19 - 23 Oct 2026,https://glomacs.com/training-course/pension-fund-investment-strategies
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Online,"$3,950",19 - 23 Oct 2026,https://glomacs.com/training-course/hr-master-class-on-the-future-changes-in-human-resources
Effective Use of HRIS for HR Administration,Maximizing HR Efficiency Through Technology and Data-Driven Insights,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/effective-use-of-hris-for-hr-administration
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
Agile Change Management,Best Practices and Skills Development in Organizational Change Leadership,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/agile-change-management
Energizing People for Performance,Management and Leadership to Maximize People’s Potential,Munich,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/energizing-people-for-performance
"Payroll: Preparation, Analysis and Management",Best Practices in Payroll Operation,Abu Dhabi,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/payroll-preparation-analysis-and-management
Pension Fund Investment Strategies,"Pension Fund Investments, Asset Allocation and Private Equity Firms",Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/pension-fund-investment-strategies
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/hr-master-class-on-the-future-changes-in-human-resources
Mini MBA for Learning & Development Professionals,"Training Management, Organisational Learning, Talent Management, and Organisational Development (OD)",Online,"$3,950",26 - 30 Oct 2026,https://glomacs.com/training-course/mini-mba-for-learning-development-professionals
"Industrial Relations (IR), Employee Relations (ER) & Trade Union Harmony","Negotiation, Conflict Resolution,and Engagement in Organisations",Dubai,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/industrial-relations-ir-employee-relations-er-trade-union-harmony
Essentials of Human Resources Management,Core People Management & Administration for the 21st Century,Dubai,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/essentials-of-human-resources-management
Introduction to Artificial Intelligence (AI) in Human Resource Management (HRM),Transforming Human Resource Management through Artificial Intelligence,London,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/introduction-to-artificial-intelligence-ai-in-human-resource-management-hrm
The Future of HR: Re-engineering the Employee Experience,Best Practices in International Human Resource Management (HRM),Paris,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/the-future-of-hr
"Certificate in HR Budgeting, Budget Control and Manpower Management",Strategic Financial Planning and Workforce Optimization for HR Professionals,Dubai,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/certificate-in-hr-budgeting-budget-control-and-manpower-management
Mini MBA for Learning & Development Professionals,"Training Management, Organisational Learning, Talent Management, and Organisational Development (OD)",Dubai,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/mini-mba-for-learning-development-professionals
Future of HR & Learning: Re-engineering the Employee and Learning Experience,,Paris,"$11,900",26 Oct - 06 Nov 2026,https://glomacs.com/training-course/future-of-hr-and-learning
