Main_Title,Sub_Title,Venue,Fees,Date,Links
Essentials of Balanced Scorecard,Translate Strategy into Practical Performance Improvement,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/essentials-of-balanced-scorecard
Strategic Planning Using the Balanced Scorecard,Turning Strategy into Reality,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/strategic-planning-using-the-balanced-scorecard
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Online,"$3,950",06 - 10 Jul 2026,https://glomacs.com/training-course/strategy-strategic-planning
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Online,"$3,950",06 - 10 Jul 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Strategic Contract Management,"Key Concepts, Processes and Current Practices",London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/strategic-contract-management
Strategic Planning and Project Management Reviews,Business Strategic Planning and Implementation,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/strategic-planning-and-project-management-reviews
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
The Oxford Leadership & Performance Coaching Bootcamp,Building Leadership Capital,Stockholm,"$11,900",06 - 17 Jul 2026,https://glomacs.com/training-course/leadership-performance-coaching-bootcamp
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London,"$15,000",06 - 17 Jul 2026,https://glomacs.com/training-course/the-strategic-leader
Advanced Commercial Awareness,,Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/advanced-commercial-awareness
Strategy & Business Analysis,Building and Sustaining a Profitable Competitive Position,Paris,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/strategy-business-analysis
Strategic Management Workshop,Defining your Role in Creating Tomorrow's Organisation,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/strategic-management-workshop
HR as a Strategic Partner,Managing the Risks of a Changing Workforce,New York,"$7,950",13 - 17 Jul 2026,https://glomacs.com/training-course/hr-as-a-strategic-partner
Certificate in Strategic Project Management,Delivering Projects Successfully and Achieving Strategic Goals,Munich,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/certificate-in-strategic-project-management
Strategic Thinking and Planning for Optimum Success,Enhance Strategic Thinking and Planning Capabilities for Better Decisions Making,Geneva,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/strategic-thinking-and-planning-for-optimum-success
Performance Coaching Bootcamp,Coaching for Leadership Excellence,Stockholm,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/performance-coaching-bootcamp
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,New York,"$7,950",13 - 17 Jul 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Analytics and Artificial Intelligence (AI) for Strategic Management,Leveraging Analytics & AI for Smarter Decisions,Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/analytics-and-ai-for-strategic-management
The Complete Strategic & Leadership Insights,Enabling Leaders to Gain Insights for Setting Direction and Developing Strategy that is Aligned Throughout the Organisation,Geneva,"$11,900",13 - 24 Jul 2026,https://glomacs.com/training-course/the-complete-strategic-leadership-insights
Professional Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,New York,"$7,950",20 - 24 Jul 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy
Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,New York,"$7,950",20 - 24 Jul 2026,https://glomacs.com/training-course/certificate-in-strategy-1
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,Geneva,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Mergers and Acquisitions,Successful Business Valuation & Due Diligence in Tough Times,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/mergers-and-acquisitions-in-successful-business
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Oslo,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/esg-corporate-strategy
Strategic Investment Management,Contemporary Investment Strategies,London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/strategic-investment-management
"Strategic Thinking, Analysis and Planning",Mapping-out Your Best Possible Direction,Lisbon,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/strategic-thinking-analysis-and-planning
Strategic Mastery through PESTLE and SWOT Analysis,Unlocking Strategic Foresight through Proven Analytical Frameworks,Paris,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/strategic-mastery-through-pestle-and-swot-analysis
Advanced Professional Certificate in Strategic Management,Strategies for High-Impact Results in a Complex and Changing World,London,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-management
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-awareness-and-business-acumen
Leadership Skills for the 4th Industrial Revolution,Adopting an Agile Mindset for Powerful Innovation,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/leadership-skills-for-the-4th-industrial-revolution
"Developing Strategic Partnerships, Joint Ventures and Consortia","Prospects, Analysis, and Execution",London,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/developing-strategic-partnerships-joint-ventures-and-consortia
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
"Strategic, Operational and Tactical Leadership in the Oil and Gas Industry",Leading Operations and Strategy with Tactical Expertise and Precision,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/strategic-operational-and-tactical-leadership-in-the-oil-and-gas-industry
Leadership Skills for the 4th Industrial Revolution,Adopting an Agile Mindset for Powerful Innovation,Online,"$3,950",27 - 31 Jul 2026,https://glomacs.com/training-course/leadership-skills-for-the-4th-industrial-revolution
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,Barcelona,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
"Developing Strategic Partnerships, Joint Ventures and Consortia","Prospects, Analysis, and Execution",Online,"$3,950",27 - 31 Jul 2026,https://glomacs.com/training-course/developing-strategic-partnerships-joint-ventures-and-consortia
Operations Strategy for Leaders,Driving Excellence in Organizational Operations,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/operations-strategy-for-leaders
Agile Business Strategy & Value Creation,"Value Creation Strategy, Agile Strategyand Financial Analysis",Barcelona,"$11,900",27 Jul - 07 Aug 2026,https://glomacs.com/training-course/agile-business-strategy-value-creation
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Istanbul,"$11,900",27 Jul - 07 Aug 2026,https://glomacs.com/training-course/strategic-leadership-for-energy-industry
The Advanced Professional Certificate in Strategic Management & Leadership,High-Impact Results in a Complex and Changing World,London,"$11,900",27 Jul - 07 Aug 2026,https://glomacs.com/training-course/advanced-professional-certificate-strategic-management-leadership
Creative Strategic Planning & Leadership,"Developing Innovative, Visioning and Strategic Thinking Skills",Amman,"$15,000",27 Jul - 07 Aug 2026,https://glomacs.com/training-course/creative-strategic-planning-leadership
Leadership Skills for Innovation and Results,Harness the future and lead with vision and efficacy,Oslo,"$11,900",27 Jul - 07 Aug 2026,https://glomacs.com/training-course/leadership-skills-for-innovation-and-results
Leading for Results,Increased performance and achievement of objectives,Oslo,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/leading-for-results
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Amman,"$7,500",03 - 07 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Leading for Strategic Success,Learn How to Develop Successful Leadership Strategies,Vienna,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/leading-for-strategic-success
Mastering Entrepreneurship,From Creativity & Innovation to Business Strategy,Prague,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/mastering-entrepreneurship
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Istanbul,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/strategic-essentials-for-energy-industry
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Amman,"$7,500",03 - 07 Aug 2026,https://glomacs.com/training-course/strategy-strategic-planning
Strategic Planning & Competitive Analysis for Supply Chain,Aligning Supply Chain Strategy with Competitive Business Advantage,Dubai,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/strategic-planning-competitive-analysis-for-supply-chain
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Vienna,"$11,900",03 - 14 Aug 2026,https://glomacs.com/training-course/the-strategy-and-high-impact-leadership-programme
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/strategic-contract-management
Strategic Thinking & Decision Making in Competitive Environments,Creating the Organisation of the Future,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/strategic-thinking-decision-making-in-competitive-environments
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Geneva,"$7,500",10 - 14 Aug 2026,https://glomacs.com/training-course/strategy-strategic-planning
Analytics and Artificial Intelligence (AI) for Strategic Management,Leveraging Analytics & AI for Smarter Decisions,Riyadh,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/analytics-and-ai-for-strategic-management
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/design-thinking-for-strategic-management
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Geneva,"$7,500",10 - 14 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,Paris,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Business Process Analysis and Modelling,"Building Fast, Efficient and Effective Processes",Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/business-process-analysis-modelling
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Stockholm,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/masterclass-on-emerging-technologies-in-procurement-and-supply
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/advanced-strategy-for-directors
Due Diligence in Petroleum Business Development,Appraisal and Management of Potential Investors and Partners,Online,"$3,950",10 - 14 Aug 2026,https://glomacs.com/training-course/due-diligence-in-petroleum-business-development
Transformative Scenario Planning,Preparing for and Changing the Future,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/transformative-scenario-planning
Business Process Analysis and Modelling,"Building Fast, Efficient and Effective Processes",Online,"$3,950",10 - 14 Aug 2026,https://glomacs.com/training-course/business-process-analysis-modelling
The Oxford Advanced Strategy and Leadership Professional,Developing The Knowledge and Skills For The Next Generation of Executive Leadership,London,"$11,900",10 - 21 Aug 2026,https://glomacs.com/training-course/the-oxford-advanced-strategy-and-leadership-professional
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,London,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
Strategic Planning and Project Management Reviews,Business Strategic Planning and Implementation,Amsterdam,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/strategic-planning-and-project-management-reviews
Improving Business Leadership Through Technology,Leveraging Digital Transformation for Performance Excellence,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/improving-business-leadership-through-technology
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Learning Agility,A Culture of Life-Long Learning,Budapest,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/learning-agility
Professional Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,New York,"$7,950",17 - 21 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,Online,"$3,950",17 - 21 Aug 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,New York,"$7,950",17 - 21 Aug 2026,https://glomacs.com/training-course/certificate-in-strategy-1
Fundamentals of Strategic Planning,,London,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/fundamentals-of-strategic-planning
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Online,"$3,950",17 - 21 Aug 2026,https://glomacs.com/training-course/strategic-talent-management
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Certificate in Strategic Project Management,Delivering Projects Successfully and Achieving Strategic Goals,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/certificate-in-strategic-project-management
Developing Project Strategy and Strategic Management Certificate in the Oil & Gas Industry,,New York,"$15,900",17 - 28 Aug 2026,https://glomacs.com/training-course/developing-project-strategy-and-strategic-management-certificate-in-the-oil-gas-industry
Agile Practices for Organizational Excellence and Sustainability,"Mastery of Design Thinking, Creativity and Business Agility",London,"$11,900",17 - 28 Aug 2026,https://glomacs.com/training-course/agile-practices-for-organizational-excellence-and-sustainability
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/strategic-talent-management
Operations Strategy for Leaders,Driving Excellence in Organizational Operations,Barcelona,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/operations-strategy-for-leaders
Feasibility Studies and Business Planning,Assessing the Potential of New Ideas,Dubai,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/feasibility-studies-and-business-planning
Leading for Strategic Success,Learn How to Develop Successful Leadership Strategies,Barcelona,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/leading-for-strategic-success
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-awareness-and-business-acumen
Feasibility Studies and Business Planning,Assessing the Potential of New Ideas,Online,"$3,950",24 - 28 Aug 2026,https://glomacs.com/training-course/feasibility-studies-and-business-planning
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Amsterdam,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-management-masterclass
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
Management - Masterclass,Improved Management through Leading-Edge Strategies,Amsterdam,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/management-masterclass
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Barcelona,"$11,900",24 Aug - 04 Sep 2026,https://glomacs.com/training-course/the-strategy-and-high-impact-leadership-programme
"Strategic Management, Monitoring and Planning for Government and Public Sector",Upgrade your Organization Management to the International Standards,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategic-management-monitoring-and-planning-for-government-and-public-sector
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Online,"$3,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
"Developing Strategic Partnerships, Joint Ventures and Consortia","Prospects, Analysis, and Execution",Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/developing-strategic-partnerships-joint-ventures-and-consortia
Strategy Masterclass,Taking Your Knowledge of Strategy to a Higher Level,Munich,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategy-masterclass
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,Online,"$3,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",Online,"$3,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Leading for Results,Increased performance and achievement of objectives,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/leading-for-results
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Manama,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategic-talent-management
Mergers and Acquisitions,Successful Business Valuation & Due Diligence in Tough Times,London,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/mergers-and-acquisitions-in-successful-business
Business Improvement & Quality Techniques,Implementing Recognized Best Practices that Give Maximum Impact on Business Objectives,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/business-improvement-and-quality-techniques
Certificate in Strategic Planning and Execution,Delivering Tangible Results through Effective Strategy,Amsterdam,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/certificate-in-strategic-planning-and-execution
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Learning Agility,A Culture of Life-Long Learning,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/learning-agility
Professional Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,London,"$6,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy
Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,London,"$6,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/certificate-in-strategy-1
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Abu Dhabi,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/esg-corporate-strategy
Certificate in Strategic Planning and Execution,Delivering Tangible Results through Effective Strategy,Online,"$3,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/certificate-in-strategic-planning-and-execution
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",London,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Strategic Investment Management,Contemporary Investment Strategies,Munich,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategic-investment-management
The Boston Advanced Strategic Management Programme,Meeting the Challenge of 21st Century Global Business,Boston,"$7,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/the-boston-advanced-strategic-management-programme
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,London,"$7,000",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",London,"$7,000",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Public Policy Masterclass,,London,"$12,900",31 Aug - 11 Sep 2026,https://glomacs.com/training-course/public-policy-masterclass
Evaluating Collaborative Development Opportunities,Due Diligence in Appraising Potential Investors and Partners,London,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/evaluating-collaborative-development-opportunities
Advanced Professional Certificate in Strategic Management,Strategies for High-Impact Results in a Complex and Changing World,Barcelona,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-management
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,Istanbul,"$7,000",07 - 11 Sep 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",Istanbul,"$7,000",07 - 11 Sep 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,New York,"$7,950",07 - 11 Sep 2026,https://glomacs.com/training-course/strategy-strategic-planning
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,New York,"$7,950",07 - 11 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
Leadership Bootcamp,Leadership Beyond Management,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/leadership-bootcamp
The Complete Strategy and Leadership Professional,,New York,"$15,900",07 - 18 Sep 2026,https://glomacs.com/training-course/the-complete-strategy-and-leadership-professional
Due Diligence: Appraisal and Management of Potential Investors and Partners,Attracting and Sustaining Productive Relationships,London,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/due-diligence-appraisal-and-management-of-potential-investors-and-partners
The Oxford Leadership & Performance Coaching Bootcamp,Building Leadership Capital,Dubai,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/leadership-performance-coaching-bootcamp
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Dubai,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/strategic-leadership-for-energy-industry
The Advanced Professional Certificate in Strategic Management & Leadership,High-Impact Results in a Complex and Changing World,Barcelona,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/advanced-professional-certificate-strategic-management-leadership
Creative Strategic Planning & Leadership,"Developing Innovative, Visioning and Strategic Thinking Skills",Vienna,"$15,000",07 - 18 Sep 2026,https://glomacs.com/training-course/creative-strategic-planning-leadership
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",New York,"$15,900",07 - 18 Sep 2026,https://glomacs.com/training-course/the-strategic-leader
Performance Coaching Bootcamp,Coaching for Leadership Excellence,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/performance-coaching-bootcamp
Leadership Skills for the 4th Industrial Revolution,Adopting an Agile Mindset for Powerful Innovation,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/leadership-skills-for-the-4th-industrial-revolution
"Strategic Thinking, Analysis and Planning",Mapping-out Your Best Possible Direction,Paris,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-thinking-analysis-and-planning
Strategic Thinking and Planning for Optimum Success,Enhance Strategic Thinking and Planning Capabilities for Better Decisions Making,Online,"$3,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-thinking-and-planning-for-optimum-success
Advanced Commercial Awareness,,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/advanced-commercial-awareness
Strategy & Business Analysis,Building and Sustaining a Profitable Competitive Position,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategy-business-analysis
Analytics and Artificial Intelligence (AI) for Strategic Management,Leveraging Analytics & AI for Smarter Decisions,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/analytics-and-ai-for-strategic-management
Strategy Governance for Board,Deriving benefit from Strong Corporate Governance,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategy-governance-for-board
Managing Collaborative Development,Due Diligence in Building Investor and Partner Relations,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/managing-collaborative-development
Strategic Management Workshop,Defining your Role in Creating Tomorrow's Organisation,Cairo,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-management-workshop
Mastering Entrepreneurship,From Creativity & Innovation to Business Strategy,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/mastering-entrepreneurship
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,Amsterdam,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Vienna,"$7,500",14 - 18 Sep 2026,https://glomacs.com/training-course/strategy-strategic-planning
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Vienna,"$7,500",14 - 18 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-essentials-for-energy-industry
"Shipping Management, Leadership & Strategy",Maritime Management and Leadership: Creating Value in Shipping,Dubai,"$6,450",14 - 18 Sep 2026,https://glomacs.com/training-course/shipping-management-leadership-strategy
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,Prague,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Managing Collaborative Development,Due Diligence in Building Investor and Partner Relations,Online,"$3,950",14 - 18 Sep 2026,https://glomacs.com/training-course/managing-collaborative-development
Strategic Thinking and Planning for Optimum Success,Enhance Strategic Thinking and Planning Capabilities for Better Decisions Making,Amsterdam,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-thinking-and-planning-for-optimum-success
The Complete Strategic & Leadership Insights,Enabling Leaders to Gain Insights for Setting Direction and Developing Strategy that is Aligned Throughout the Organisation,Amsterdam,"$11,900",14 - 25 Sep 2026,https://glomacs.com/training-course/the-complete-strategic-leadership-insights
